veri,satir,etiket,kat,olcum,sifreleme_s,fovea_ciphertext,fovea_slot,fovea_yukleme_bayt,piroi_ciphertext,piroi_yukleme_MB,piroi_roi_piksel,fovea_sunucu_s,fovea_indirme_bayt
beyin MR (Cheng),283,0,1,paket,0.010039399960078299,1,8192,855180,1,0.855734,980,,
beyin MR (Cheng),284,0,1,paket,0.011545300018042326,1,8192,855245,1,0.855734,611,,
beyin MR (Cheng),285,0,3,paket,0.009952699998393655,1,8192,855698,1,0.855734,2367,,
beyin MR (Cheng),286,0,3,paket,0.011235699988901615,1,8192,855318,1,0.855734,3485,,
beyin MR (Cheng),287,0,3,paket,0.01070739992428571,1,8192,856071,1,0.855734,3791,,
beyin MR (Cheng),288,0,3,paket,0.011274200049228966,1,8192,855272,1,0.855734,2801,,
beyin MR (Cheng),289,0,3,paket,0.010776999988593161,1,8192,855778,1,0.855734,5325,,
beyin MR (Cheng),290,0,3,paket,0.01105839991942048,1,8192,855798,1,0.855734,6740,,
beyin MR (Cheng),291,0,3,paket,0.009966099984012544,1,8192,855324,1,0.855734,6655,,
beyin MR (Cheng),292,0,3,paket,0.011335000046528876,1,8192,856066,1,0.855734,5061,,
beyin MR (Cheng),293,0,2,paket,0.010693499934859574,1,8192,855187,1,0.855734,2816,,
beyin MR (Cheng),294,0,2,paket,0.010079599916934967,1,8192,856137,1,0.855734,3754,,
beyin MR (Cheng),295,0,2,paket,0.010527999955229461,1,8192,855664,1,0.855734,3633,,
beyin MR (Cheng),296,0,3,paket,0.01069549995008856,1,8192,856036,1,0.855734,1030,,
beyin MR (Cheng),297,0,3,paket,0.010838299989700317,1,8192,855466,1,0.855734,1049,,
beyin MR (Cheng),298,0,1,paket,0.010542300064116716,1,8192,855972,1,0.855734,5904,,
beyin MR (Cheng),299,0,1,paket,0.00997130002360791,1,8192,855722,2,1.711468,11711,,
beyin MR (Cheng),300,0,1,paket,0.009857699973508716,1,8192,855261,2,1.711468,11647,,
beyin MR (Cheng),301,0,1,paket,0.010427400004118681,1,8192,855869,2,1.711468,10878,,
beyin MR (Cheng),302,0,1,paket,0.010490200016647577,1,8192,855422,2,1.711468,8754,,
beyin MR (Cheng),303,0,0,paket,0.009989800048060715,1,8192,855110,2,1.711468,9124,,
beyin MR (Cheng),304,0,0,paket,0.009940800024196506,1,8192,855734,2,1.711468,11680,,
beyin MR (Cheng),305,0,0,paket,0.011232199962250888,1,8192,854950,2,1.711468,12407,,
beyin MR (Cheng),306,0,0,paket,0.011510399985127151,1,8192,856039,2,1.711468,11776,,
beyin MR (Cheng),307,0,0,paket,0.010037000058218837,1,8192,855102,2,1.711468,9511,,
beyin MR (Cheng),308,0,0,paket,0.009968700003810227,1,8192,855986,1,0.855734,5448,,
beyin MR (Cheng),309,0,0,paket,0.010721800033934414,1,8192,855561,1,0.855734,3441,,
beyin MR (Cheng),310,0,4,paket,0.01004840002860874,1,8192,855252,1,0.855734,6108,,
beyin MR (Cheng),311,0,4,paket,0.01017259992659092,1,8192,855604,1,0.855734,6383,,
beyin MR (Cheng),312,0,4,paket,0.010290000005625188,1,8192,855836,1,0.855734,5662,,
beyin MR (Cheng),313,0,4,paket,0.01011939998716116,1,8192,855867,1,0.855734,4650,,
beyin MR (Cheng),314,0,4,paket,0.010994700016453862,1,8192,855895,1,0.855734,469,,
beyin MR (Cheng),315,0,1,paket,0.010627800016663969,1,8192,855867,1,0.855734,3654,,
beyin MR (Cheng),316,0,1,paket,0.010117300087586045,1,8192,856043,1,0.855734,3835,,
beyin MR (Cheng),317,0,1,paket,0.010830000042915344,1,8192,855258,1,0.855734,2545,,
beyin MR (Cheng),318,0,1,paket,0.010302899987436831,1,8192,855867,1,0.855734,2371,,
beyin MR (Cheng),319,0,0,paket,0.014023000025190413,1,8192,856132,1,0.855734,1376,,
beyin MR (Cheng),320,0,0,paket,0.010026500094681978,1,8192,855976,1,0.855734,1920,,
beyin MR (Cheng),321,0,0,paket,0.011046600062400103,1,8192,855275,1,0.855734,3412,,
beyin MR (Cheng),322,0,0,paket,0.01037699996959418,1,8192,855167,1,0.855734,2274,,
beyin MR (Cheng),323,0,0,paket,0.00998159998562187,1,8192,855277,1,0.855734,2100,,
beyin MR (Cheng),324,0,0,paket,0.009803400025703013,1,8192,855409,1,0.855734,2040,,
beyin MR (Cheng),325,0,4,paket,0.01028059993404895,1,8192,856094,1,0.855734,6332,,
beyin MR (Cheng),326,0,4,paket,0.010330099961720407,1,8192,855306,1,0.855734,7233,,
beyin MR (Cheng),327,0,4,paket,0.010404899949207902,1,8192,856173,1,0.855734,7293,,
beyin MR (Cheng),328,0,4,paket,0.010068199946545064,1,8192,854806,1,0.855734,7194,,
beyin MR (Cheng),329,0,4,paket,0.010057999985292554,1,8192,855627,1,0.855734,7074,,
beyin MR (Cheng),330,0,4,paket,0.010596800013445318,1,8192,856143,1,0.855734,5104,,
beyin MR (Cheng),331,0,1,paket,0.010484699974767864,1,8192,856120,1,0.855734,2871,,
beyin MR (Cheng),332,0,1,paket,0.010909299948252738,1,8192,856104,1,0.855734,1137,,
beyin MR (Cheng),333,0,2,paket,0.01021109998691827,1,8192,855197,1,0.855734,1351,,
beyin MR (Cheng),334,0,2,paket,0.01022589998319745,1,8192,856183,1,0.855734,1705,,
beyin MR (Cheng),335,0,3,paket,0.013354699942283332,1,8192,856070,1,0.855734,4429,,
beyin MR (Cheng),336,0,3,paket,0.010735699906945229,1,8192,855988,1,0.855734,4691,,
beyin MR (Cheng),337,0,3,paket,0.010178899974562228,1,8192,855989,1,0.855734,4112,,
beyin MR (Cheng),338,0,3,paket,0.010818199953064322,1,8192,856176,1,0.855734,2542,,
beyin MR (Cheng),339,0,3,paket,0.009858299978077412,1,8192,855979,1,0.855734,277,,
beyin MR (Cheng),340,0,1,paket,0.010159800061956048,1,8192,855596,1,0.855734,4109,,
beyin MR (Cheng),341,0,1,paket,0.009894700022414327,1,8192,854698,1,0.855734,5041,,
beyin MR (Cheng),342,0,1,paket,0.010195799986831844,1,8192,856076,1,0.855734,5674,,
beyin MR (Cheng),343,0,1,paket,0.01104100001975894,1,8192,856158,1,0.855734,5020,,
beyin MR (Cheng),344,0,2,paket,0.0101013999665156,1,8192,856287,1,0.855734,5053,,
beyin MR (Cheng),345,0,2,paket,0.010164499981328845,1,8192,855903,1,0.855734,5083,,
beyin MR (Cheng),346,0,2,paket,0.010210799984633923,1,8192,855651,1,0.855734,4928,,
beyin MR (Cheng),347,0,2,paket,0.00989260000642389,1,8192,855648,1,0.855734,2506,,
beyin MR (Cheng),348,0,1,paket,0.010561799979768693,1,8192,856004,1,0.855734,1290,,
beyin MR (Cheng),349,0,1,paket,0.010969700058922172,1,8192,855827,1,0.855734,2000,,
beyin MR (Cheng),350,0,1,paket,0.010163199971430004,1,8192,855044,1,0.855734,2172,,
beyin MR (Cheng),351,0,1,paket,0.010345799964852631,1,8192,855333,1,0.855734,1867,,
beyin MR (Cheng),352,0,2,paket,0.009944899939000607,1,8192,855924,1,0.855734,1359,,
beyin MR (Cheng),353,0,2,paket,0.010498700081370771,1,8192,855586,1,0.855734,3992,,
beyin MR (Cheng),354,0,2,paket,0.014908400014974177,1,8192,855516,1,0.855734,5199,,
beyin MR (Cheng),355,0,2,paket,0.010835399967618287,1,8192,855113,1,0.855734,4321,,
beyin MR (Cheng),356,0,0,paket,0.013559899991378188,1,8192,856330,1,0.855734,1710,,
beyin MR (Cheng),357,0,0,paket,0.010737500037066638,1,8192,856077,1,0.855734,2970,,
beyin MR (Cheng),358,0,0,paket,0.010759499971754849,1,8192,855320,1,0.855734,4055,,
beyin MR (Cheng),359,0,0,paket,0.009999100002460182,1,8192,856160,1,0.855734,4414,,
beyin MR (Cheng),360,0,0,paket,0.010040499968454242,1,8192,855194,1,0.855734,3781,,
beyin MR (Cheng),361,0,0,paket,0.009981399984098971,1,8192,855778,1,0.855734,3066,,
beyin MR (Cheng),362,0,0,paket,0.010038300068117678,1,8192,855847,1,0.855734,3912,,
beyin MR (Cheng),363,0,0,paket,0.012059399974532425,1,8192,855374,1,0.855734,4631,,
beyin MR (Cheng),364,0,0,paket,0.010804499965161085,1,8192,855339,1,0.855734,4128,,
beyin MR (Cheng),365,0,4,paket,0.009944300050847232,1,8192,855378,1,0.855734,1645,,
beyin MR (Cheng),366,0,4,paket,0.010830699931830168,1,8192,856077,1,0.855734,2144,,
beyin MR (Cheng),367,0,4,paket,0.010241199983283877,1,8192,855950,1,0.855734,2407,,
beyin MR (Cheng),368,0,4,paket,0.010769100044853985,1,8192,855972,1,0.855734,1744,,
beyin MR (Cheng),369,0,2,paket,0.010058799991384149,1,8192,856075,1,0.855734,1183,,
beyin MR (Cheng),370,0,2,paket,0.01059349998831749,1,8192,856181,1,0.855734,1764,,
beyin MR (Cheng),371,0,3,paket,0.010767600033432245,1,8192,855800,1,0.855734,5091,,
beyin MR (Cheng),372,0,3,paket,0.010125600034371018,1,8192,855955,2,1.711468,8602,,
beyin MR (Cheng),373,0,3,paket,0.010109899914823472,1,8192,855606,2,1.711468,9935,,
beyin MR (Cheng),374,0,3,paket,0.010183300008065999,1,8192,856144,2,1.711468,11139,,
beyin MR (Cheng),375,0,3,paket,0.010129899950698018,1,8192,856247,2,1.711468,12310,,
beyin MR (Cheng),376,0,3,paket,0.009945399942807853,1,8192,855216,2,1.711468,11773,,
beyin MR (Cheng),377,0,3,paket,0.01004229998216033,1,8192,855938,2,1.711468,9009,,
beyin MR (Cheng),378,0,3,paket,0.010389700066298246,1,8192,855346,1,0.855734,3444,,
beyin MR (Cheng),379,0,3,paket,0.009967599995434284,1,8192,854536,1,0.855734,3645,,
beyin MR (Cheng),380,0,3,paket,0.010148800094611943,1,8192,855308,1,0.855734,2442,,
beyin MR (Cheng),381,0,0,paket,0.010032900026999414,1,8192,855885,1,0.855734,3701,,
beyin MR (Cheng),382,0,0,paket,0.009980599978007376,1,8192,855531,1,0.855734,6395,,
beyin MR (Cheng),383,0,0,paket,0.010385500034317374,1,8192,855327,1,0.855734,7910,,
beyin MR (Cheng),384,0,0,paket,0.010609399992972612,1,8192,856186,2,1.711468,9363,,
beyin MR (Cheng),385,0,0,paket,0.01005709997843951,1,8192,855197,2,1.711468,9578,,
beyin MR (Cheng),386,0,0,paket,0.010063499910756946,1,8192,855607,2,1.711468,9221,,
beyin MR (Cheng),387,0,0,paket,0.010269699967466295,1,8192,855361,2,1.711468,8428,,
beyin MR (Cheng),388,0,0,paket,0.010424400097690523,1,8192,855524,1,0.855734,7103,,
beyin MR (Cheng),389,0,4,paket,0.010738400043919683,1,8192,855943,1,0.855734,1274,,
beyin MR (Cheng),390,0,4,paket,0.009854800067842007,1,8192,855948,1,0.855734,2694,,
beyin MR (Cheng),391,0,4,paket,0.01104240003041923,1,8192,855227,1,0.855734,1405,,
beyin MR (Cheng),392,0,2,paket,0.010146499960683286,1,8192,856097,1,0.855734,365,,
beyin MR (Cheng),393,0,2,paket,0.010747299995273352,1,8192,855492,1,0.855734,376,,
beyin MR (Cheng),394,0,1,paket,0.013161599985323846,1,8192,855305,1,0.855734,3717,,
beyin MR (Cheng),395,0,1,paket,0.009847900015302002,1,8192,856074,1,0.855734,6238,,
beyin MR (Cheng),396,0,1,paket,0.011220899992622435,1,8192,855572,1,0.855734,6481,,
beyin MR (Cheng),397,0,1,paket,0.010043599992059171,1,8192,856063,1,0.855734,5431,,
beyin MR (Cheng),398,0,2,paket,0.009827199974097311,1,8192,855156,1,0.855734,7097,,
beyin MR (Cheng),399,0,2,paket,0.009952199994586408,1,8192,855223,2,1.711468,8536,,
beyin MR (Cheng),400,0,2,paket,0.010099800070747733,1,8192,855342,2,1.711468,9125,,
beyin MR (Cheng),401,0,2,paket,0.010017800028435886,1,8192,855312,2,1.711468,9354,,
beyin MR (Cheng),402,0,2,paket,0.011896600015461445,1,8192,855847,2,1.711468,8569,,
beyin MR (Cheng),403,0,2,paket,0.010690200026147068,1,8192,856011,1,0.855734,5102,,
beyin MR (Cheng),404,0,4,paket,0.010239899973385036,1,8192,855936,1,0.855734,4903,,
beyin MR (Cheng),405,0,4,paket,0.010585700045339763,1,8192,855894,1,0.855734,4698,,
beyin MR (Cheng),406,0,4,paket,0.009966199984773993,1,8192,856082,1,0.855734,3500,,
beyin MR (Cheng),407,0,3,paket,0.010135299991816282,1,8192,856094,1,0.855734,3564,,
beyin MR (Cheng),408,0,3,paket,0.010073999990709126,1,8192,856151,1,0.855734,4745,,
beyin MR (Cheng),409,0,3,paket,0.010432899929583073,1,8192,856197,1,0.855734,4987,,
beyin MR (Cheng),410,0,3,paket,0.01085730001796037,1,8192,856069,1,0.855734,4328,,
beyin MR (Cheng),411,0,3,paket,0.009894900023937225,1,8192,856006,1,0.855734,3265,,
beyin MR (Cheng),412,0,3,paket,0.010223700082860887,1,8192,855345,1,0.855734,1687,,
beyin MR (Cheng),413,0,1,paket,0.010744099970906973,1,8192,855526,1,0.855734,1396,,
beyin MR (Cheng),414,0,1,paket,0.010237299953587353,1,8192,855952,1,0.855734,1505,,
beyin MR (Cheng),415,0,1,paket,0.010239799972623587,1,8192,855608,1,0.855734,1357,,
beyin MR (Cheng),416,0,1,paket,0.010939299943856895,1,8192,856295,1,0.855734,1116,,
beyin MR (Cheng),417,0,4,paket,0.010315399966202676,1,8192,856079,1,0.855734,4384,,
beyin MR (Cheng),418,0,4,paket,0.01162640005350113,1,8192,855307,1,0.855734,5807,,
beyin MR (Cheng),419,0,4,paket,0.010088999988511205,1,8192,855625,1,0.855734,6419,,
beyin MR (Cheng),420,0,4,paket,0.010050899931229651,1,8192,855436,1,0.855734,4445,,
beyin MR (Cheng),421,0,4,paket,0.010075600002892315,1,8192,856156,1,0.855734,1277,,
beyin MR (Cheng),422,0,4,paket,0.010497599956579506,1,8192,856205,1,0.855734,6540,,
beyin MR (Cheng),423,0,4,paket,0.010073599987663329,1,8192,855314,2,1.711468,9067,,
beyin MR (Cheng),424,0,4,paket,0.010571800055913627,1,8192,855155,2,1.711468,10628,,
beyin MR (Cheng),425,0,4,paket,0.010678300051949918,1,8192,855174,2,1.711468,10369,,
beyin MR (Cheng),426,0,4,paket,0.010534500004723668,1,8192,855916,2,1.711468,9118,,
beyin MR (Cheng),427,0,4,paket,0.01158920000307262,1,8192,856143,1,0.855734,6440,,
beyin MR (Cheng),428,0,4,paket,0.010768600041046739,1,8192,855792,1,0.855734,4410,,
beyin MR (Cheng),429,0,4,paket,0.010277899913489819,1,8192,855282,1,0.855734,2192,,
beyin MR (Cheng),430,0,4,paket,0.011275699944235384,1,8192,856209,1,0.855734,2022,,
beyin MR (Cheng),431,0,0,paket,0.010683499975129962,1,8192,856055,1,0.855734,1798,,
beyin MR (Cheng),432,0,0,paket,0.010359800071455538,1,8192,855235,1,0.855734,2547,,
beyin MR (Cheng),433,0,0,paket,0.011047800071537495,1,8192,855358,1,0.855734,2627,,
beyin MR (Cheng),434,0,0,paket,0.012915799976326525,1,8192,855170,1,0.855734,2465,,
beyin MR (Cheng),435,0,0,paket,0.010639999993145466,1,8192,856011,1,0.855734,1482,,
beyin MR (Cheng),436,0,1,paket,0.010288599994964898,1,8192,854696,1,0.855734,629,,
beyin MR (Cheng),437,0,2,paket,0.010100599960424006,1,8192,855405,1,0.855734,7191,,
beyin MR (Cheng),438,0,2,paket,0.010712399962358177,1,8192,855529,2,1.711468,8450,,
beyin MR (Cheng),439,0,2,paket,0.009970900020562112,1,8192,855292,2,1.711468,9002,,
beyin MR (Cheng),440,0,2,paket,0.00987210008315742,1,8192,855662,1,0.855734,6982,,
beyin MR (Cheng),441,0,1,paket,0.010555499931797385,1,8192,855872,1,0.855734,5744,,
beyin MR (Cheng),442,0,1,paket,0.010188400046899915,1,8192,856128,2,1.711468,9450,,
beyin MR (Cheng),443,0,1,paket,0.010099499952048063,1,8192,856078,2,1.711468,8790,,
beyin MR (Cheng),444,0,1,paket,0.010329499957151711,1,8192,855166,2,1.711468,8790,,
beyin MR (Cheng),445,0,1,paket,0.011386799975298345,1,8192,855283,1,0.855734,5494,,
beyin MR (Cheng),446,0,1,paket,0.010254299966618419,1,8192,856139,1,0.855734,4986,,
beyin MR (Cheng),447,0,2,paket,0.009890599991194904,1,8192,855801,1,0.855734,1845,,
beyin MR (Cheng),448,0,2,paket,0.010656300000846386,1,8192,856055,1,0.855734,1693,,
beyin MR (Cheng),449,0,3,paket,0.011175099993124604,1,8192,855539,1,0.855734,1600,,
beyin MR (Cheng),450,0,3,paket,0.011175899999216199,1,8192,856069,1,0.855734,1956,,
beyin MR (Cheng),451,0,1,paket,0.010108000016771257,1,8192,856009,1,0.855734,2700,,
beyin MR (Cheng),452,0,1,paket,0.010488900006748736,1,8192,855759,1,0.855734,3674,,
beyin MR (Cheng),453,0,1,paket,0.010068000061437488,1,8192,856143,1,0.855734,3391,,
beyin MR (Cheng),454,0,2,paket,0.010482399957254529,1,8192,854415,1,0.855734,7427,,
beyin MR (Cheng),455,0,2,paket,0.01023360004182905,1,8192,855133,2,1.711468,8357,,
beyin MR (Cheng),456,0,2,paket,0.010104299988597631,1,8192,856033,2,1.711468,8936,,
beyin MR (Cheng),457,0,2,paket,0.010333199985325336,1,8192,855344,1,0.855734,5376,,
beyin MR (Cheng),458,0,4,paket,0.010090700001455843,1,8192,855302,1,0.855734,1931,,
beyin MR (Cheng),459,0,4,paket,0.010311199934221804,1,8192,855402,1,0.855734,2429,,
beyin MR (Cheng),460,0,2,paket,0.009881200036033988,1,8192,856054,1,0.855734,1365,,
beyin MR (Cheng),461,0,2,paket,0.009940700023435056,1,8192,855845,1,0.855734,1751,,
beyin MR (Cheng),462,0,2,paket,0.010535000008530915,1,8192,856030,1,0.855734,1380,,
beyin MR (Cheng),463,0,2,paket,0.011080100084654987,1,8192,855271,1,0.855734,952,,
beyin MR (Cheng),464,0,0,paket,0.010111900046467781,1,8192,855246,1,0.855734,4111,,
beyin MR (Cheng),465,0,0,paket,0.010675800032913685,1,8192,855540,1,0.855734,5537,,
beyin MR (Cheng),466,0,0,paket,0.009822100051678717,1,8192,856155,1,0.855734,5963,,
beyin MR (Cheng),467,0,0,paket,0.010018300032243133,1,8192,856059,1,0.855734,4757,,
beyin MR (Cheng),468,0,0,paket,0.010086099966429174,1,8192,855427,1,0.855734,3344,,
beyin MR (Cheng),469,0,0,paket,0.00987800001166761,1,8192,855650,1,0.855734,2008,,
beyin MR (Cheng),470,0,4,paket,0.011760200024582446,1,8192,855355,1,0.855734,1425,,
beyin MR (Cheng),471,0,4,paket,0.00996830000076443,1,8192,856075,1,0.855734,2185,,
beyin MR (Cheng),472,0,4,paket,0.010139400023035705,1,8192,855508,1,0.855734,1884,,
beyin MR (Cheng),473,0,0,paket,0.010083300061523914,1,8192,855856,1,0.855734,2318,,
beyin MR (Cheng),474,0,0,paket,0.010983099928125739,1,8192,856001,1,0.855734,1811,,
beyin MR (Cheng),475,0,3,paket,0.009886799962259829,1,8192,856207,1,0.855734,862,,
beyin MR (Cheng),476,0,3,paket,0.012490900000557303,1,8192,855946,1,0.855734,636,,
beyin MR (Cheng),477,0,3,paket,0.010673900018446147,1,8192,855971,1,0.855734,873,,
beyin MR (Cheng),478,0,3,paket,0.010056699975393713,1,8192,855056,1,0.855734,1203,,
beyin MR (Cheng),479,0,4,paket,0.010374699952080846,1,8192,855282,1,0.855734,2015,,
beyin MR (Cheng),480,0,4,paket,0.010261200019158423,1,8192,856133,1,0.855734,3570,,
beyin MR (Cheng),481,0,4,paket,0.011618199991062284,1,8192,855883,1,0.855734,4162,,
beyin MR (Cheng),482,0,4,paket,0.011502000037580729,1,8192,855384,1,0.855734,3635,,
beyin MR (Cheng),483,0,4,paket,0.011111000087112188,1,8192,856217,1,0.855734,1039,,
beyin MR (Cheng),484,0,4,paket,0.010591200087219477,1,8192,855345,1,0.855734,2617,,
beyin MR (Cheng),485,0,4,paket,0.011156899970956147,1,8192,855378,1,0.855734,3138,,
beyin MR (Cheng),486,0,4,paket,0.010370300034992397,1,8192,856278,1,0.855734,3043,,
beyin MR (Cheng),487,0,4,paket,0.011426899931393564,1,8192,855316,1,0.855734,2540,,
beyin MR (Cheng),488,0,0,paket,0.010522399912588298,1,8192,855623,1,0.855734,836,,
beyin MR (Cheng),489,0,0,paket,0.01007650000974536,1,8192,855790,1,0.855734,2667,,
beyin MR (Cheng),490,0,0,paket,0.011323299957439303,1,8192,855958,1,0.855734,3616,,
beyin MR (Cheng),491,0,0,paket,0.01028679998125881,1,8192,855979,1,0.855734,3940,,
beyin MR (Cheng),492,0,0,paket,0.013125799945555627,1,8192,855314,1,0.855734,4054,,
beyin MR (Cheng),493,0,0,paket,0.011261899955570698,1,8192,855259,1,0.855734,1394,,
beyin MR (Cheng),494,0,0,paket,0.010142400045879185,1,8192,855871,1,0.855734,697,,
beyin MR (Cheng),495,0,2,paket,0.009875199990347028,1,8192,855234,1,0.855734,2458,,
beyin MR (Cheng),496,0,2,paket,0.01036639988888055,1,8192,855273,1,0.855734,3034,,
beyin MR (Cheng),497,0,2,paket,0.010321800014935434,1,8192,856059,1,0.855734,3701,,
beyin MR (Cheng),498,0,2,paket,0.01011370006017387,1,8192,855890,1,0.855734,3040,,
beyin MR (Cheng),499,0,2,paket,0.009989499929361045,1,8192,855486,1,0.855734,3050,,
beyin MR (Cheng),500,0,1,paket,0.01039919990580529,1,8192,855476,1,0.855734,2651,,
beyin MR (Cheng),501,0,1,paket,0.010204800055362284,1,8192,855954,1,0.855734,4172,,
beyin MR (Cheng),502,0,1,paket,0.010574799962341785,1,8192,856151,1,0.855734,3566,,
beyin MR (Cheng),503,0,1,paket,0.01105119998101145,1,8192,855989,1,0.855734,1959,,
beyin MR (Cheng),504,0,3,paket,0.010074199992232025,1,8192,855266,1,0.855734,2229,,
beyin MR (Cheng),505,0,3,paket,0.010787599952891469,1,8192,856036,1,0.855734,5955,,
beyin MR (Cheng),506,0,3,paket,0.010972200077958405,1,8192,855138,1,0.855734,7447,,
beyin MR (Cheng),507,0,3,paket,0.0110746999271214,1,8192,855300,1,0.855734,6632,,
beyin MR (Cheng),508,0,3,paket,0.010105399996973574,1,8192,855957,1,0.855734,3063,,
beyin MR (Cheng),509,0,3,paket,0.010351400007493794,1,8192,855300,1,0.855734,5752,,
beyin MR (Cheng),510,0,3,paket,0.00993109995033592,1,8192,855678,1,0.855734,7422,,
beyin MR (Cheng),511,0,3,paket,0.00994320004247129,1,8192,855248,1,0.855734,7765,,
beyin MR (Cheng),512,0,3,paket,0.010047599906101823,1,8192,855877,1,0.855734,5952,,
beyin MR (Cheng),513,0,3,paket,0.009925899910740554,1,8192,855142,1,0.855734,3123,,
beyin MR (Cheng),514,0,3,paket,0.010174999944865704,1,8192,854560,1,0.855734,4294,,
beyin MR (Cheng),515,0,3,paket,0.010078900028020144,1,8192,855856,1,0.855734,2933,,
beyin MR (Cheng),516,0,0,paket,0.010136199998669326,1,8192,855409,1,0.855734,1182,,
beyin MR (Cheng),517,0,1,paket,0.01362619991414249,1,8192,855802,1,0.855734,1000,,
beyin MR (Cheng),518,0,1,paket,0.010587899945676327,1,8192,855932,1,0.855734,728,,
beyin MR (Cheng),519,0,3,paket,0.01410510006826371,1,8192,856170,1,0.855734,3369,,
beyin MR (Cheng),520,0,3,paket,0.009872099966742098,1,8192,856035,1,0.855734,4065,,
beyin MR (Cheng),521,0,3,paket,0.009978000074625015,1,8192,855233,1,0.855734,3415,,
beyin MR (Cheng),522,0,3,paket,0.009983399999327958,1,8192,854873,1,0.855734,7349,,
beyin MR (Cheng),523,0,3,paket,0.010415900032967329,1,8192,856186,1,0.855734,6764,,
beyin MR (Cheng),524,0,3,paket,0.01516429998446256,1,8192,855287,1,0.855734,6087,,
beyin MR (Cheng),525,0,3,paket,0.010232800035737455,1,8192,856059,1,0.855734,4806,,
beyin MR (Cheng),526,0,2,paket,0.010077199898660183,1,8192,856108,1,0.855734,1994,,
beyin MR (Cheng),527,0,2,paket,0.010687100002542138,1,8192,855566,1,0.855734,3012,,
beyin MR (Cheng),528,0,2,paket,0.010299000074155629,1,8192,856201,1,0.855734,4276,,
beyin MR (Cheng),529,0,3,paket,0.01089109992608428,1,8192,856226,1,0.855734,1083,,
